,G,I,Q,H
1538,False,212.71459047459655,851.4824482251714,False
1539,True,192.9336218741949,1088.1990157952282,True
1540,True,402.3851016252668,1989.560955813039,True
1541,False,328.4550347040472,1361.601111038423,True
1542,False,355.0256812519596,1427.862672146035,True
1543,True,285.5115220908988,1444.8981335283447,True
1544,True,206.4938630328793,1061.2949242602645,False
1545,False,345.96554964675687,1296.4707302853647,True
1546,False,170.98451166769422,742.6462430291105,False
1547,True,276.37527481110135,1339.275134582123,True
1548,True,187.09278974628288,904.5872861130774,False
1549,True,672.8837837852471,2901.2284564970205,True
1550,True,171.26872984060537,959.9385341428563,False
1551,True,293.88317576127037,1405.1536455910582,True
1552,False,297.66745101381775,1196.0438710668477,False
1553,True,281.15233219234625,1329.786597125852,True
1554,True,218.21154406258637,1161.9343877883528,True
1555,True,222.66044172315006,1134.3684511238148,True
1556,False,261.23147522606394,982.3379652038052,False
1557,False,161.91377896650033,619.4700170106855,False
1558,True,167.2688185306531,940.2546807727836,False
1559,False,234.3279101699572,938.9389062197148,True
1560,False,249.3525670375488,884.2157252543227,False
1561,False,174.64448411712226,708.5400613161466,False
1562,False,189.5266635420881,828.670456820523,False
1563,True,454.86806272537814,2049.9338570041136,True
1564,True,348.73872091021417,1796.0476969096533,True
1565,True,239.02595487910258,1308.5999267381937,True
1566,False,280.23702275296466,1117.0075695760054,False
1567,True,358.2503474007078,1582.913497082589,True
1568,False,317.47121799892386,1271.9230771800546,True
1569,True,238.6840428789452,1116.7002297517913,True
1570,False,172.8273634186985,766.6285074604043,False
1571,True,221.0547093113193,1082.7390437965776,True
1572,False,405.78613642579865,1684.4894128486358,True
1573,True,237.48556434740564,1215.1240280240202,True
1574,False,292.73635642877156,1061.17724049563,False
1575,False,107.88035422155905,464.4175334342673,False
1576,False,168.41421888801707,672.1889478428458,False
1577,False,283.8207167250657,1220.037057029958,True
1578,True,325.9266493041519,1460.8140831690898,True
1579,False,226.49521479655414,853.1440944879353,False
1580,False,251.16716974694913,903.7590228682599,False
1581,False,254.22854739310617,987.2782332564079,False
1582,True,195.39607555432178,965.3337410794,False
1583,True,364.4760678983662,1700.1175991248972,True
1584,False,249.50865724474883,961.8444268360008,False
1585,False,275.04065549890765,1110.340253794729,True
1586,True,289.61362129079725,1415.4555446862632,True
1587,False,410.1276626440123,1580.1060262162955,True
1588,False,191.61487442268304,691.0794018119065,False
1589,True,321.1119456853281,1695.8163913248616,True
1590,False,263.01963945249014,1057.0198348435783,True
1591,True,288.89290294705995,1297.5215240880805,True
1592,True,318.16097761661126,1457.562459691697,True
1593,True,205.96126846888797,1051.0074334451174,False
1594,True,184.05422855634282,985.1920181417189,False
1595,False,144.2780732547496,525.3030586190768,False
1596,False,356.7556089941479,1295.6036294449216,True
1597,False,376.06591130538743,1399.7674482322855,True
1598,True,432.2600085588838,2061.0452490680254,True
1599,True,269.58494259086945,1424.20399241876,True
1600,True,289.8909971587907,1389.6411443221043,True
1601,True,273.59472475141644,1273.5423867600975,True
1602,True,190.5030051355467,891.0702458169951,False
1603,False,220.60569828232346,893.6032590840769,False
1604,True,441.60968458721686,1951.4469525732484,True
1605,False,464.982645462322,1802.7581796032723,True
1606,False,329.514131147586,1331.5351320410882,True
1607,False,330.24075048302024,1367.1001347837848,True
1608,True,275.98453980317754,1417.8004980465228,True
1609,True,170.38796239602385,952.9042302941419,False
1610,False,364.6857376948545,1501.0029108152219,True
1611,False,309.3582842092938,1173.978124211536,True
1612,False,282.4645566374647,1127.612228609242,False
1613,False,315.98226449085865,1193.307162209889,True
1614,True,235.99159184168394,1217.780429937273,True
1615,False,262.53296051726124,1052.3689087127025,True
1616,False,336.1665081819718,1454.9591808886275,True
1617,True,167.24510021454904,983.5447438463754,False
1618,False,220.3415292689081,871.2203942862494,False
1619,False,260.5007585929101,1150.233479047768,False
1620,False,219.81612281730196,848.9491842464263,False
1621,True,223.4077724235832,1060.3534469530616,True
1622,False,179.26959287192744,730.0307387260615,False
1623,False,392.49413429590015,1656.4698621534474,True
1624,True,299.5101682529929,1449.3490153193716,True
1625,False,229.47402097555334,981.2675574166302,False
1626,False,225.25857170059436,887.2105760752737,False
1627,False,318.58369255719003,1211.5400693432077,True
1628,False,295.64392648348917,1196.318662908588,True
1629,False,192.75670467947492,775.5204365787786,False
1630,True,134.7035963749629,718.4485034209313,False
1631,True,319.24752418633483,1631.9027011233293,True
1632,False,186.66593070660417,797.483021571595,False
1633,True,236.01323483750627,1273.2872638003482,True
1634,False,227.90124875724985,1020.4929818080535,False
1635,True,237.13865548885926,1314.6054010196237,True
1636,True,129.4089555932816,704.1528117052151,False
1637,True,350.81952634137457,1597.5293351055316,True
1638,False,226.6931649632682,1007.7185517318594,False
1639,False,285.76621738898274,1150.7769821750953,True
1640,False,238.22668370293593,938.9735264163619,False
1641,False,195.15884565650654,669.0707946438213,False
1642,False,208.15759920053318,846.036081429206,False
1643,False,323.4347201726331,1408.2782737566097,True
1644,False,329.06346905744095,1246.7379853942546,True
1645,False,261.6522258486299,1161.3745092212744,True
1646,False,218.97308456235714,727.5492245142098,False
1647,False,284.4333037536993,1174.3628711505123,True
1648,True,418.71007410528404,1917.9092459732026,True
1649,False,262.31535659100746,1002.2335317344031,False
1650,True,523.9386432603984,2459.5184513529293,True
1651,True,219.60982577884232,1141.7506453393871,True
1652,True,314.147901291115,1374.7081570120793,True
1653,True,209.43724828200493,1035.3237640376835,False
1654,True,360.0801664994135,1809.408223762635,True
1655,True,428.69900753828273,1998.149569479534,True
1656,False,347.6203605356025,1257.520879941309,True
1657,True,191.32027176205725,1032.3584223323462,False
1658,False,239.41184053809653,942.9657411211646,False
1659,False,299.55925150361145,1058.5455858804485,True
1660,False,143.2784742237783,553.8286420673332,False
1661,True,173.9466124380216,1041.2216663719264,False
1662,False,216.63082134776863,780.4096086551233,False
1663,True,372.0780636831136,1754.7406552524767,True
1664,False,279.52770995121006,1105.3268551702117,False
1665,False,206.45479691595096,766.1827878936698,False
1666,True,241.44264014841252,1152.1298018321536,True
1667,False,252.29508530750837,943.5541073062283,False
1668,True,265.9282981694271,1336.135815897866,True
1669,True,374.8687150877292,1750.6153588432087,True
1670,True,390.2551891692408,1722.645375000835,True
1671,True,266.0005900015253,1330.6600227919162,True
1672,False,125.67863049424622,559.254774817259,False
1673,True,163.3609185609138,953.6810206160657,False
1674,True,400.5610177226549,1929.4668426857004,True
1675,True,334.7964851020139,1616.8054896380136,True
1676,True,192.4124405623037,996.6604402981652,False
1677,False,156.47459306069683,613.7153885626201,False
1678,True,213.1753311937146,902.6412423950245,False
1679,False,113.39205158458219,474.0383647443726,False
1680,False,513.652809666943,2050.423175315986,True
1681,True,287.5774922438379,1434.1704358395311,True
1682,False,275.9725241637516,1109.583773517979,True
1683,False,145.92314193242726,588.4741974841662,False
1684,False,227.16365263250344,985.6699428353461,False
1685,True,153.67584172878043,721.836855433274,False
1686,True,587.8911182408501,2662.022656524942,True
1687,True,184.2671899502724,938.6553634058425,False
1688,True,868.1164850022669,3745.175246811717,True
1689,True,195.2074207174399,1203.6771190824422,True
1690,False,177.53841419341427,802.5923414658238,False
1691,True,624.9892092522526,2767.7668152729952,True
1692,False,499.42370374696276,1893.6564980900023,True
1693,False,309.6714667570025,1300.162146658376,True
1694,False,386.8843025056914,1546.7706299302752,True
1695,True,522.6627424789928,2296.361551542366,True
1696,False,251.66495232857915,1070.988589382052,True
1697,True,178.03864061103366,978.4877351795775,False
1698,False,265.4677510581887,999.0031572365383,False
1699,False,219.69235092455506,887.0445633708018,False
1700,False,280.11006124192266,1151.1493705825835,False
1701,False,233.0015315983261,963.964846985096,False
1702,True,283.1782232664053,1443.8964828154626,True
1703,True,198.51406424482656,1024.6418005574521,True
1704,False,287.3181954277042,1081.8270584386205,False
1705,True,887.1003297921264,3876.7664431197086,True
1706,False,247.92523648141832,856.2267020677255,False
1707,True,240.40446804504342,1236.4199046419342,True
1708,False,469.03581065058574,1825.6873104039196,True
1709,False,315.3173197937866,1274.7191930720614,True
1710,True,461.7632125967834,2155.015705971125,True
1711,True,216.31052591471703,1186.7846970804312,True
1712,True,551.9971122781473,2473.276876094932,True
1713,False,242.1234027449524,870.1659849429194,False
1714,False,306.85207135222544,1264.819672784541,True
1715,True,283.4798686495401,1363.7638130867858,True
1716,False,301.9782541787338,1192.7641316126212,False
1717,False,447.76607449705455,1694.6738260900922,True
1718,False,262.0005054294652,1027.6218424777805,True
1719,False,189.42262148593008,837.6847800997912,False
1720,True,276.43117389502453,1397.3534905176166,True
1721,False,339.01098440799717,1335.8757766082897,True
1722,True,277.69710014629436,1472.248618002929,True
1723,True,337.2247462742244,1497.3696143497548,True
1724,True,220.1743358297431,1123.898446686672,True
1725,False,153.09297480222642,554.7926869784792,False
1726,False,264.1361194579491,1152.4257820607863,False
1727,False,177.96962378781777,589.2278567218436,False
1728,False,259.14667539752395,1187.5048455001029,True
1729,False,207.34543594431645,817.3543278457098,False
1730,True,214.92503789035334,1136.242396343252,True
1731,True,311.8243014211664,1447.6002488725721,True
1732,False,303.00122294072924,1181.540873830834,False
1733,False,206.31877806732024,983.0775528822471,False
1734,False,226.7151777005651,915.0972841626768,False
1735,True,313.96839509803806,1507.6759300420567,True
1736,True,224.563208860705,1064.883677761268,False
1737,True,257.7505131081366,1229.5163398425677,True
1738,True,267.0478934102087,1202.061644212281,True
1739,False,272.71710404701366,1055.8830422832111,False
1740,True,197.2288778443683,994.8361683525536,False
1741,True,197.04589014123718,941.8028176682888,False
1742,False,277.77423396947995,1055.610622580469,False
1743,False,207.43861444706533,806.6413512810394,False
1744,True,323.2061963092077,1522.1616493250767,True
1745,False,279.5865238114045,1179.0853062433728,True
1746,True,247.21345569147633,1263.7522647113378,True
1747,False,257.1084866537802,1040.0229603738721,False
1748,False,195.52917844690722,787.3140904480985,False
1749,True,241.46050395109836,1175.9679041559114,True
1750,True,277.2933032651752,1344.6450589095623,True
1751,True,367.189998111875,1668.808739317998,True
1752,False,293.7659297874477,1290.9049994153684,True
1753,True,270.00090754344296,1253.9681113886454,True
1754,False,537.9165953621109,2171.25757993746,True
1755,False,184.36021050499403,715.2545628492777,False
1756,True,191.85091067397076,881.0312960802205,False
1757,True,198.2422033295011,1044.4406300494384,True
1758,True,183.7161332713045,922.4234748082698,False
1759,True,258.0873594692275,1238.3820770048737,True
1760,False,349.35835232024857,1490.9198053145017,True
1761,True,176.34448999486224,1030.9733984640245,False
1762,True,272.1413782545426,1265.3809488206095,True
1763,False,438.4976860032493,1736.3836401260592,True
1764,False,320.8171240222709,1369.4247807972072,True
1765,True,294.92178213018724,1415.904505559328,True
1766,False,225.62476750003844,892.566483220291,False
1767,True,277.8330356475727,1334.3710511634952,True
1768,False,128.46589511243315,576.9672851732363,False
1769,True,203.1707955115463,1022.8562270191867,False
1770,False,301.4769296596925,1229.008054312332,True
1771,False,240.66195109286042,1176.6269738681233,True
1772,False,219.27647098972113,854.6612480230112,False
1773,False,217.05077799620258,896.3241241212104,False
1774,False,276.26151045756285,1064.1791750332115,True
1775,True,230.69148508732388,1164.7108402568424,True
1776,False,231.16233487731353,1021.1571889922901,False
1777,True,435.75627864168524,1954.9778015291602,True
1778,False,229.6986444269018,1015.8723593941924,True
1779,False,177.16138770111968,702.5063596202671,False
1780,True,226.29795183283545,1222.3271846125529,True
1781,True,198.54476014913166,1086.7110956849672,False
1782,False,175.47492696600716,717.8726417022716,False
1783,False,366.9664806923563,1425.19485287614,True
1784,False,169.78025535927844,687.614187211076,False
1785,True,339.41136297264194,1632.2634635867328,True
1786,True,281.8624715549482,1360.2700326636436,True
1787,True,322.4336553381975,1645.9165816068582,True
1788,False,320.35579270023834,1310.537534165753,True
1789,False,187.69049867712627,628.0263784292705,False
1790,True,280.7261288304819,1436.8922235261005,True
1791,True,215.47761792493372,1142.7127987370748,False
